elapsed_s,timestamp,gateway_id,cpu_pct,cpu_user,cpu_sys,cpu_iowait,mem_total_mb,mem_used_mb,mem_free_mb,mem_used_pct,load_1,load_5,load_15,net_rx_bytes,net_tx_bytes,net_rx_delta,net_tx_delta,cs_cpu_pct,cs_mem_mb,pf_cpu_pct,pf_mem_mb,rx_total,tx_total,rx_delta,tx_delta,rx_crc_ok,rx_crc_error,rx_crc_none,crc_error_rate_pct,rx_dr0,rx_dr1,rx_dr2,rx_dr3,rx_dr4,rx_dr5
273.5,2026-05-17T15:59:53,0016c001f10c2ef6,20.2,3.5,16.8,0.0,7809,703,7106,9.0,0.74,0.45,0.39,389583592,1991983791,3186,11798,1.2,234.5,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
273.9,2026-05-17T15:59:53,0016c001f10c2ef6,20.2,1.2,19.1,0.0,7809,704,7105,9.0,0.74,0.45,0.39,389586682,1991995589,3090,11798,1.2,234.5,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
274.3,2026-05-17T15:59:54,0016c001f10c2ef6,8.8,1.8,7.0,0.0,7809,704,7105,9.0,0.74,0.45,0.39,389589920,1992007387,3238,11798,1.2,234.5,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
274.8,2026-05-17T15:59:54,0016c001f10c2ef6,6.2,1.7,4.5,0.0,7809,704,7105,9.0,0.74,0.45,0.39,389594039,1992049962,4119,42575,1.2,234.5,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
275.3,2026-05-17T15:59:55,0016c001f10c2ef6,9.1,3.0,6.1,0.0,7809,704,7105,9.0,0.74,0.45,0.39,389597077,1992061826,3038,11864,1.2,234.5,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
275.7,2026-05-17T15:59:55,0016c001f10c2ef6,6.7,1.7,5.0,0.0,7809,704,7105,9.0,0.74,0.45,0.39,389600367,1992073624,3290,11798,1.2,234.5,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
276.1,2026-05-17T15:59:56,0016c001f10c2ef6,6.1,2.8,2.8,0.6,7809,704,7105,9.0,0.74,0.45,0.39,389603505,1992085422,3138,11798,1.2,234.2,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
276.6,2026-05-17T15:59:56,0016c001f10c2ef6,5.6,2.3,3.4,0.0,7809,704,7105,9.0,0.74,0.45,0.39,389607472,1992127997,3967,42575,1.2,234.2,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
277.0,2026-05-17T15:59:57,0016c001f10c2ef6,7.4,3.4,4.0,0.0,7809,704,7105,9.0,0.68,0.44,0.39,389610762,1992139795,3290,11798,1.2,234.2,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
277.4,2026-05-17T15:59:57,0016c001f10c2ef6,6.2,3.4,2.8,0.0,7809,704,7105,9.0,0.68,0.44,0.39,389613748,1992151593,2986,11798,1.2,234.2,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
277.9,2026-05-17T15:59:57,0016c001f10c2ef6,7.0,2.3,4.7,0.0,7809,704,7105,9.0,0.68,0.44,0.39,389617038,1992164074,3290,12481,1.2,234.2,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
278.3,2026-05-17T15:59:58,0016c001f10c2ef6,8.8,3.3,5.5,0.0,7809,703,7106,9.0,0.68,0.44,0.39,389620226,1992177442,3188,13368,1.2,234.2,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
278.7,2026-05-17T15:59:58,0016c001f10c2ef6,6.8,2.8,4.0,0.0,7809,703,7106,9.0,0.68,0.44,0.39,389624874,1992220017,4648,42575,1.2,234.2,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
279.2,2026-05-17T15:59:59,0016c001f10c2ef6,6.1,2.2,3.9,0.0,7809,702,7107,9.0,0.68,0.44,0.39,389627960,1992231815,3086,11798,1.2,234.2,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
279.6,2026-05-17T15:59:59,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,702,7107,9.0,0.68,0.44,0.39,389630946,1992243613,2986,11798,1.2,234.2,3.1,2.0,200,135,0,0,0,0,0,0.0,0,0,0,0,0,0
280.0,2026-05-17T16:00:00,0016c001f10c2ef6,7.3,3.4,3.9,0.0,7809,702,7107,9.0,0.68,0.44,0.39,389634136,1992255411,3190,11798,1.2,234.2,3.1,2.0,0,0,-200,-135,0,0,0,0.0,0,0,0,0,0,0
280.5,2026-05-17T16:00:00,0016c001f10c2ef6,9.6,2.5,7.1,0.0,7809,702,7107,9.0,0.68,0.44,0.39,389638355,1992298050,4219,42639,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
281.0,2026-05-17T16:00:01,0016c001f10c2ef6,10.8,4.1,6.7,0.0,7809,702,7107,9.0,0.68,0.44,0.39,389641445,1992309912,3090,11862,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
281.4,2026-05-17T16:00:01,0016c001f10c2ef6,9.7,2.8,5.1,1.7,7809,702,7107,9.0,0.68,0.44,0.39,389644579,1992321708,3134,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
281.9,2026-05-17T16:00:01,0016c001f10c2ef6,7.0,2.3,4.7,0.0,7809,702,7107,9.0,0.63,0.43,0.39,389647565,1992333504,2986,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
282.3,2026-05-17T16:00:02,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,702,7107,9.0,0.63,0.43,0.39,389650803,1992345300,3238,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
282.7,2026-05-17T16:00:02,0016c001f10c2ef6,7.3,1.1,6.2,0.0,7809,702,7107,9.0,0.63,0.43,0.39,389654974,1992387873,4171,42573,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
283.2,2026-05-17T16:00:03,0016c001f10c2ef6,7.4,2.8,4.5,0.0,7809,702,7107,9.0,0.63,0.43,0.39,389658032,1992399747,3058,11874,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
283.6,2026-05-17T16:00:03,0016c001f10c2ef6,7.5,2.9,4.6,0.0,7809,704,7105,9.0,0.63,0.43,0.39,389661270,1992411543,3238,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
284.0,2026-05-17T16:00:04,0016c001f10c2ef6,7.9,1.1,6.8,0.0,7809,703,7106,9.0,0.63,0.43,0.39,389664308,1992423339,3038,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
284.5,2026-05-17T16:00:04,0016c001f10c2ef6,19.9,1.8,18.1,0.0,7809,703,7106,9.0,0.63,0.43,0.39,389667546,1992435135,3238,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
284.9,2026-05-17T16:00:04,0016c001f10c2ef6,20.6,2.3,18.3,0.0,7809,704,7105,9.0,0.63,0.43,0.39,389671717,1992477708,4171,42573,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
285.3,2026-05-17T16:00:05,0016c001f10c2ef6,20.0,2.3,17.7,0.0,7809,704,7105,9.0,0.63,0.43,0.39,389674807,1992489504,3090,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
285.8,2026-05-17T16:00:05,0016c001f10c2ef6,10.0,2.8,7.2,0.0,7809,702,7107,9.0,0.63,0.43,0.39,389678097,1992501300,3290,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
286.3,2026-05-17T16:00:06,0016c001f10c2ef6,9.3,2.9,6.4,0.0,7809,702,7107,9.0,0.63,0.43,0.39,389681183,1992513162,3086,11862,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
286.7,2026-05-17T16:00:06,0016c001f10c2ef6,6.4,1.8,4.1,0.6,7809,703,7106,9.0,0.58,0.42,0.39,389685098,1992555735,3915,42573,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
287.1,2026-05-17T16:00:07,0016c001f10c2ef6,7.2,2.2,5.0,0.0,7809,703,7106,9.0,0.58,0.42,0.39,389688336,1992567531,3238,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
287.6,2026-05-17T16:00:07,0016c001f10c2ef6,5.6,1.1,4.5,0.0,7809,704,7105,9.0,0.58,0.42,0.39,389691526,1992579327,3190,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
288.0,2026-05-17T16:00:08,0016c001f10c2ef6,6.9,4.0,2.9,0.0,7809,703,7106,9.0,0.58,0.42,0.39,389694772,1992592916,3246,13589,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
288.5,2026-05-17T16:00:08,0016c001f10c2ef6,8.3,3.6,4.7,0.0,7809,704,7105,9.0,0.58,0.42,0.39,389698287,1992604712,3515,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
288.9,2026-05-17T16:00:08,0016c001f10c2ef6,7.5,2.3,5.2,0.0,7809,703,7106,9.0,0.58,0.42,0.39,389702556,1992649340,4269,44628,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
289.4,2026-05-17T16:00:09,0016c001f10c2ef6,6.6,2.8,3.9,0.0,7809,703,7106,9.0,0.58,0.42,0.39,389705746,1992661136,3190,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
289.8,2026-05-17T16:00:09,0016c001f10c2ef6,5.2,1.7,3.5,0.0,7809,703,7106,9.0,0.58,0.42,0.39,389708780,1992672932,3034,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
290.2,2026-05-17T16:00:10,0016c001f10c2ef6,7.4,1.7,5.7,0.0,7809,703,7106,9.0,0.58,0.42,0.39,389711994,1992684884,3214,11952,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
290.6,2026-05-17T16:00:10,0016c001f10c2ef6,5.2,1.7,3.5,0.0,7809,703,7106,9.0,0.58,0.42,0.39,389715849,1992696680,3855,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
291.1,2026-05-17T16:00:11,0016c001f10c2ef6,8.9,4.4,4.4,0.0,7809,704,7105,9.0,0.58,0.42,0.39,389719423,1992739412,3574,42732,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
291.6,2026-05-17T16:00:12,0016c001f10c2ef6,9.6,4.0,5.6,0.0,7809,703,7106,9.0,0.53,0.42,0.38,389722561,1992751274,3138,11862,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
292.0,2026-05-17T16:00:12,0016c001f10c2ef6,7.8,2.2,5.0,0.6,7809,703,7106,9.0,0.53,0.42,0.38,389725651,1992763070,3090,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
292.4,2026-05-17T16:00:13,0016c001f10c2ef6,7.9,2.8,5.1,0.0,7809,703,7106,9.0,0.53,0.42,0.38,389728837,1992774866,3186,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
292.9,2026-05-17T16:00:13,0016c001f10c2ef6,6.3,2.9,3.4,0.0,7809,704,7105,9.0,0.53,0.42,0.38,389732700,1992817520,3863,42654,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
293.3,2026-05-17T16:00:14,0016c001f10c2ef6,6.9,2.3,4.6,0.0,7809,703,7106,9.0,0.53,0.42,0.38,389735786,1992829316,3086,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
293.7,2026-05-17T16:00:14,0016c001f10c2ef6,6.2,2.3,4.0,0.0,7809,704,7105,9.0,0.53,0.42,0.38,389738972,1992841112,3186,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
294.2,2026-05-17T16:00:15,0016c001f10c2ef6,6.7,2.2,4.5,0.0,7809,704,7105,9.0,0.53,0.42,0.38,389742010,1992852908,3038,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
294.6,2026-05-17T16:00:15,0016c001f10c2ef6,5.2,2.3,2.9,0.0,7809,704,7105,9.0,0.53,0.42,0.38,389745148,1992864704,3138,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
295.0,2026-05-17T16:00:15,0016c001f10c2ef6,7.3,3.4,4.0,0.0,7809,704,7105,9.0,0.53,0.42,0.38,389749163,1992907358,4015,42654,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
295.5,2026-05-17T16:00:16,0016c001f10c2ef6,6.8,1.1,5.7,0.0,7809,704,7105,9.0,0.53,0.42,0.38,389752197,1992919154,3034,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
295.9,2026-05-17T16:00:16,0016c001f10c2ef6,19.0,3.0,16.1,0.0,7809,703,7106,9.0,0.53,0.42,0.38,389755507,1992931036,3310,11882,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
296.3,2026-05-17T16:00:17,0016c001f10c2ef6,18.4,2.9,15.5,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389758749,1992942832,3242,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
296.8,2026-05-17T16:00:17,0016c001f10c2ef6,19.7,1.7,18.0,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389762712,1992985486,3963,42654,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
297.2,2026-05-17T16:00:18,0016c001f10c2ef6,12.1,1.7,10.3,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389765698,1992997282,2986,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
297.6,2026-05-17T16:00:18,0016c001f10c2ef6,6.4,2.3,4.1,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389768888,1993009078,3190,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
298.1,2026-05-17T16:00:18,0016c001f10c2ef6,6.2,2.8,3.4,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389772026,1993020874,3138,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
298.5,2026-05-17T16:00:19,0016c001f10c2ef6,6.6,2.2,4.4,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389775641,1993032670,3615,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
299.0,2026-05-17T16:00:19,0016c001f10c2ef6,7.8,2.8,5.0,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389779556,1993075324,3915,42654,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
299.4,2026-05-17T16:00:20,0016c001f10c2ef6,6.3,1.7,4.6,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389782694,1993087120,3138,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
299.9,2026-05-17T16:00:20,0016c001f10c2ef6,4.9,0.5,4.4,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389785844,1993099224,3150,12104,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
300.3,2026-05-17T16:00:21,0016c001f10c2ef6,6.8,2.3,4.5,0.0,7809,704,7105,9.0,0.57,0.43,0.39,389789086,1993111020,3242,11796,1.2,234.2,3.1,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
300.7,2026-05-17T16:00:21,0016c001f10c2ef6,6.7,2.2,4.5,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389792172,1993122816,3086,11796,1.2,234.2,3.1,2.0,2,2,2,2,0,0,0,0.0,0,0,0,0,0,0
301.2,2026-05-17T16:00:22,0016c001f10c2ef6,9.1,4.5,4.5,0.0,7809,703,7106,9.0,0.57,0.43,0.39,389796437,1993165536,4265,42720,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
301.6,2026-05-17T16:00:22,0016c001f10c2ef6,9.2,3.1,6.1,0.0,7809,703,7106,9.0,0.6,0.44,0.39,389799575,1993177398,3138,11862,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
302.1,2026-05-17T16:00:22,0016c001f10c2ef6,6.8,2.3,4.5,0.0,7809,703,7106,9.0,0.6,0.44,0.39,389802561,1993189194,2986,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
302.5,2026-05-17T16:00:23,0016c001f10c2ef6,5.8,1.8,4.1,0.0,7809,704,7105,9.0,0.6,0.44,0.39,389805747,1993200990,3186,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
302.9,2026-05-17T16:00:23,0016c001f10c2ef6,7.3,2.8,4.0,0.6,7809,703,7106,9.0,0.6,0.44,0.39,389809662,1993243644,3915,42654,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
303.3,2026-05-17T16:00:24,0016c001f10c2ef6,6.9,2.3,4.6,0.0,7809,704,7105,9.0,0.6,0.44,0.39,389812760,1993255550,3098,11906,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
303.8,2026-05-17T16:00:24,0016c001f10c2ef6,6.1,1.7,4.4,0.0,7809,703,7106,9.0,0.6,0.44,0.39,389815950,1993267346,3190,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
304.2,2026-05-17T16:00:25,0016c001f10c2ef6,5.7,2.9,2.9,0.0,7809,704,7105,9.0,0.6,0.44,0.39,389819136,1993279142,3186,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
304.6,2026-05-17T16:00:25,0016c001f10c2ef6,5.3,2.3,2.9,0.0,7809,704,7105,9.0,0.6,0.44,0.39,389822122,1993290938,2986,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
305.1,2026-05-17T16:00:25,0016c001f10c2ef6,6.4,2.9,3.5,0.0,7809,703,7106,9.0,0.6,0.44,0.39,389826393,1993333592,4271,42654,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
305.5,2026-05-17T16:00:26,0016c001f10c2ef6,5.5,2.2,3.3,0.0,7809,704,7105,9.0,0.6,0.44,0.39,389829483,1993345388,3090,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
305.9,2026-05-17T16:00:26,0016c001f10c2ef6,7.3,2.8,4.5,0.0,7809,703,7106,9.0,0.6,0.44,0.39,389832621,1993357184,3138,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
306.4,2026-05-17T16:00:27,0016c001f10c2ef6,6.6,3.3,3.3,0.0,7809,703,7106,9.0,0.64,0.45,0.39,389835911,1993368980,3290,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
306.9,2026-05-17T16:00:27,0016c001f10c2ef6,8.9,3.0,5.9,0.0,7809,703,7106,9.0,0.64,0.45,0.39,389839946,1993411778,4035,42798,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
307.3,2026-05-17T16:00:28,0016c001f10c2ef6,18.5,2.3,16.2,0.0,7809,703,7106,9.0,0.64,0.45,0.39,389842932,1993423574,2986,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
307.8,2026-05-17T16:00:28,0016c001f10c2ef6,18.6,1.7,16.9,0.0,7809,704,7105,9.0,0.64,0.45,0.39,389846170,1993435370,3238,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
308.2,2026-05-17T16:00:29,0016c001f10c2ef6,19.4,1.7,17.7,0.0,7809,703,7106,9.0,0.64,0.45,0.39,389849637,1993447166,3467,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
308.6,2026-05-17T16:00:29,0016c001f10c2ef6,12.9,1.2,11.2,0.6,7809,703,7106,9.0,0.64,0.45,0.39,389852723,1993458962,3086,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
309.1,2026-05-17T16:00:29,0016c001f10c2ef6,5.7,1.7,4.0,0.0,7809,703,7106,9.0,0.64,0.45,0.39,389856738,1993501616,4015,42654,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
309.5,2026-05-17T16:00:30,0016c001f10c2ef6,7.5,2.9,4.6,0.0,7809,704,7105,9.0,0.64,0.45,0.39,389859772,1993513412,3034,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
309.9,2026-05-17T16:00:30,0016c001f10c2ef6,6.2,1.7,4.5,0.0,7809,704,7105,9.0,0.64,0.45,0.39,389862910,1993525208,3138,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
310.3,2026-05-17T16:00:31,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,703,7106,9.0,0.64,0.45,0.39,389865996,1993537004,3086,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
310.8,2026-05-17T16:00:31,0016c001f10c2ef6,5.8,1.7,4.0,0.0,7809,704,7105,9.0,0.64,0.45,0.39,389869082,1993548800,3086,11796,1.2,234.2,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
311.2,2026-05-17T16:00:32,0016c001f10c2ef6,6.3,1.7,4.0,0.6,7809,703,7106,9.0,0.75,0.47,0.4,389873145,1993591454,4063,42654,1.2,234.3,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
311.6,2026-05-17T16:00:32,0016c001f10c2ef6,5.7,1.7,4.0,0.0,7809,704,7105,9.0,0.75,0.47,0.4,389876335,1993603250,3190,11796,1.2,234.3,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
312.1,2026-05-17T16:00:33,0016c001f10c2ef6,10.2,4.9,5.4,0.0,7809,704,7105,9.0,0.75,0.47,0.4,389879577,1993615112,3242,11862,1.2,234.3,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
312.6,2026-05-17T16:00:33,0016c001f10c2ef6,5.6,2.2,3.3,0.0,7809,704,7105,9.0,0.75,0.47,0.4,389882563,1993626908,2986,11796,1.2,234.3,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
313.0,2026-05-17T16:00:33,0016c001f10c2ef6,6.2,2.3,4.0,0.0,7809,704,7105,9.0,0.75,0.47,0.4,389886526,1993669562,3963,42654,1.2,234.5,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
313.4,2026-05-17T16:00:34,0016c001f10c2ef6,8.0,2.3,5.7,0.0,7809,703,7106,9.0,0.75,0.47,0.4,389889612,1993681358,3086,11796,1.2,234.5,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
313.9,2026-05-17T16:00:34,0016c001f10c2ef6,6.7,2.2,4.5,0.0,7809,703,7106,9.0,0.75,0.47,0.4,389892750,1993693154,3138,11796,1.2,234.5,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
314.3,2026-05-17T16:00:35,0016c001f10c2ef6,6.2,1.1,5.1,0.0,7809,702,7107,9.0,0.75,0.47,0.4,389895908,1993705028,3158,11874,1.2,234.5,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
314.7,2026-05-17T16:00:35,0016c001f10c2ef6,6.9,2.3,4.6,0.0,7809,703,7106,9.0,0.75,0.47,0.4,389898994,1993716824,3086,11796,1.2,234.5,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
315.2,2026-05-17T16:00:36,0016c001f10c2ef6,7.3,2.2,5.1,0.0,7809,702,7107,9.0,0.75,0.47,0.4,389903057,1993759478,4063,42654,1.2,234.5,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
315.6,2026-05-17T16:00:36,0016c001f10c2ef6,7.4,2.8,4.5,0.0,7809,703,7106,9.0,0.75,0.47,0.4,389906247,1993771274,3190,11796,1.2,234.5,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
316.0,2026-05-17T16:00:36,0016c001f10c2ef6,6.2,2.8,3.4,0.0,7809,702,7107,9.0,0.68,0.46,0.4,389909285,1993783070,3038,11796,1.2,234.5,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
316.5,2026-05-17T16:00:37,0016c001f10c2ef6,7.3,2.2,5.0,0.0,7809,703,7106,9.0,0.68,0.46,0.4,389912471,1993794866,3186,11796,1.2,234.5,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
316.9,2026-05-17T16:00:37,0016c001f10c2ef6,7.7,2.2,5.5,0.0,7809,702,7107,9.0,0.68,0.46,0.4,389915661,1993806662,3190,11796,1.2,234.3,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
317.4,2026-05-17T16:00:38,0016c001f10c2ef6,10.3,3.9,6.4,0.0,7809,702,7107,9.0,0.68,0.46,0.4,389919836,1993849382,4175,42720,1.2,234.3,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
317.9,2026-05-17T16:00:38,0016c001f10c2ef6,5.5,1.6,3.8,0.0,7809,702,7107,9.0,0.68,0.46,0.4,389923503,1993861178,3667,11796,1.2,234.3,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
318.3,2026-05-17T16:00:39,0016c001f10c2ef6,6.2,1.7,4.5,0.0,7809,703,7106,9.0,0.68,0.46,0.4,389926641,1993872974,3138,11796,1.2,234.3,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
318.7,2026-05-17T16:00:39,0016c001f10c2ef6,16.0,1.8,14.2,0.0,7809,703,7106,9.0,0.68,0.46,0.4,389929883,1993884770,3242,11796,1.2,234.3,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
319.2,2026-05-17T16:00:40,0016c001f10c2ef6,19.7,2.9,16.8,0.0,7809,702,7107,9.0,0.68,0.46,0.4,389933978,1993927580,4095,42810,1.2,234.3,3.1,2.0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
